Park,observed_on,mammal_count,num_mammals_observed,Alces alces,Antilocapra americana,Bison bison,Ursus americanus,Ursus arctos,Cervus canadensis,Canis lupus,Procyon lotor,Odocoileus virginianus,Odocoileus hemionus,ParkType,Region,State,RecreationVisits,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry
Acadia NP,2014-06,1,1,0,0,0,0,0,0,0,0,1,0,National Park,Northeast ,ME,338845,0,0,19848,4761,285
Acadia NP,2014-07,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Northeast ,ME,561073,0,0,35091,8349,341
Acadia NP,2014-08,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Northeast ,ME,638152,0,0,36438,8394,285
Acadia NP,2015-10,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Northeast ,ME,344362,0,0,8067,2481,84
Acadia NP,2015-11,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Northeast ,ME,48912,0,0,0,0,0
Acadia NP,2016-06,6,4,0,0,0,0,0,0,0,0,1,0,National Park,Northeast ,ME,445410,0,0,25488,7938,303
Acadia NP,2016-07,7,2,0,0,0,0,0,0,0,0,0,0,National Park,Northeast ,ME,696854,0,0,39942,11757,353
Acadia NP,2016-08,3,2,0,0,0,0,0,0,0,0,0,0,National Park,Northeast ,ME,735945,0,360,40557,11649,381
Acadia NP,2016-10,6,3,0,0,0,0,0,0,0,0,0,0,National Park,Northeast ,ME,412416,0,0,12270,3219,0
Acadia NP,2017-06,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Northeast ,ME,476191,0,343,24372,9360,298
Acadia NP,2017-07,4,2,0,0,0,0,0,0,0,0,2,0,National Park,Northeast ,ME,743529,0,188,39429,12642,325
Acadia NP,2017-08,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Northeast ,ME,762436,0,368,39864,11874,336
Acadia NP,2017-09,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Northeast ,ME,595388,0,556,27054,13554,253
Acadia NP,2017-10,2,1,0,0,0,0,0,0,0,0,0,0,National Park,Northeast ,ME,507594,0,102,10446,4974,87
Acadia NP,2017-11,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Northeast ,ME,53006,0,0,0,0,0
Acadia NP,2018-02,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Northeast ,ME,12167,0,0,0,0,0
Acadia NP,2018-05,1,1,0,0,0,0,0,0,0,0,1,0,National Park,Northeast ,ME,249050,0,25,11325,3912,126
Acadia NP,2018-06,12,7,0,0,0,0,0,0,0,1,2,0,National Park,Northeast ,ME,499163,0,296,25626,10479,323
Acadia NP,2018-07,8,5,0,0,0,0,0,0,0,0,0,0,National Park,Northeast ,ME,759165,0,188,37218,12723,345
Acadia NP,2018-08,15,7,0,0,0,0,0,0,0,0,2,0,National Park,Northeast ,ME,767219,0,370,37923,12579,345
Acadia NP,2018-09,5,3,0,0,0,0,0,0,0,0,2,0,National Park,Northeast ,ME,600397,0,485,25128,14097,271
Acadia NP,2018-10,4,3,0,0,0,0,0,0,0,0,1,0,National Park,Northeast ,ME,488204,0,0,7524,4425,62
Acadia NP,2019-05,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Northeast ,ME,226156,0,4,10416,3327,0
Acadia NP,2019-06,7,5,0,0,0,0,0,0,0,0,1,0,National Park,Northeast ,ME,490720,0,102,23721,10383,263
Acadia NP,2019-07,10,6,0,0,0,0,0,0,0,0,1,0,National Park,Northeast ,ME,756439,0,117,36135,11853,357
Acadia NP,2019-08,7,4,0,0,0,0,0,0,0,1,3,0,National Park,Northeast ,ME,759735,0,242,39093,11637,396
Acadia NP,2019-09,6,4,0,0,0,0,0,0,0,0,0,0,National Park,Northeast ,ME,603273,0,500,22425,15174,185
Acadia NP,2019-10,6,3,0,0,0,0,0,0,0,0,0,0,National Park,Northeast ,ME,436194,0,125,9195,5322,83
Acadia NP,2019-12,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Northeast ,ME,12865,0,0,0,0,0
Arches NP,2014-08,1,1,0,1,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,173416,0,0,2265,1488,121
Arches NP,2014-10,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,115545,0,0,2400,1572,108
Arches NP,2015-10,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,115859,0,0,2570,2026,89
Arches NP,2016-03,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,119122,0,0,2786,1674,314
Arches NP,2016-08,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,188340,0,0,2946,2273,84
Arches NP,2016-10,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,146250,0,0,2808,2150,0
Arches NP,2017-03,2,2,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,128508,0,0,0,0,6
Arches NP,2017-05,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,188726,0,0,0,0,25
Arches NP,2017-08,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,177764,0,0,0,0,7
Arches NP,2017-09,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,187603,0,0,0,0,9
Arches NP,2018-01,2,2,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,31810,0,0,230,257,0
Arches NP,2018-04,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,167156,0,0,1631,2219,40
Arches NP,2018-08,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,183840,0,0,2060,1431,47
Arches NP,2018-09,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,206254,0,0,1334,1253,28
Arches NP,2018-10,6,4,0,0,0,0,0,0,0,0,0,2,National Park,Intermountain ,UT,147996,0,0,2618,2165,33
Arches NP,2019-02,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,30239,0,0,0,0,2
Arches NP,2019-04,2,2,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,168788,0,0,1612,2130,46
Arches NP,2019-05,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,217474,0,0,1720,2271,64
Arches NP,2019-07,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,208993,0,0,2916,1855,23
Arches NP,2019-09,1,1,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,207857,0,0,2128,1650,28
Badlands NP,2010-06,3,3,0,1,1,0,0,0,0,0,0,0,National Park,Midwest ,SD,192904,1308,5635,388,103,265
Badlands NP,2012-07,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,209064,545,7125,638,68,141
Badlands NP,2012-08,1,1,0,0,1,0,0,0,0,0,0,0,National Park,Midwest ,SD,189830,1669,7292,536,95,163
Badlands NP,2013-05,9,5,0,0,2,0,0,0,0,0,0,1,National Park,Midwest ,SD,65043,826,2941,825,247,38
Badlands NP,2013-06,4,3,0,1,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,177507,1179,6627,1938,342,542
Badlands NP,2013-07,3,3,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,225096,1590,9356,2937,327,298
Badlands NP,2013-09,1,1,0,0,1,0,0,0,0,0,0,0,National Park,Midwest ,SD,104029,1005,7938,1482,456,163
Badlands NP,2013-11,3,3,0,0,0,0,0,0,0,0,0,1,National Park,Midwest ,SD,16663,0,65,148,91,7
Badlands NP,2014-01,4,2,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,9548,0,0,11,8,0
Badlands NP,2014-05,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,63131,800,3249,779,194,336
Badlands NP,2014-06,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,168011,1941,8026,1596,714,316
Badlands NP,2014-07,2,2,0,1,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,210370,2207,9907,1972,589,181
Badlands NP,2015-01,1,1,0,1,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,10414,0,11,0,11,0
Badlands NP,2015-04,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,27193,174,673,30,46,123
Badlands NP,2015-06,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,191593,1865,10233,790,220,278
Badlands NP,2015-07,3,2,0,0,2,0,0,0,0,0,0,0,National Park,Midwest ,SD,245400,2094,10777,1417,42,211
Badlands NP,2016-05,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,78863,1203,5552,840,42,143
Badlands NP,2016-06,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,196209,2013,8854,1706,251,192
Badlands NP,2016-07,3,3,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,249194,2298,10385,1607,228,169
Badlands NP,2016-08,3,3,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,217071,2082,10127,1550,334,353
Badlands NP,2016-09,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,129350,1523,9850,939,475,326
Badlands NP,2016-11,1,1,0,0,1,0,0,0,0,0,0,0,National Park,Midwest ,SD,17970,0,0,182,0,14
Badlands NP,2017-02,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,11149,0,0,5,0,7
Badlands NP,2017-03,2,2,0,1,1,0,0,0,0,0,0,0,National Park,Midwest ,SD,21498,0,122,25,0,89
Badlands NP,2017-05,1,1,0,0,1,0,0,0,0,0,0,0,National Park,Midwest ,SD,85967,1135,7057,704,162,386
Badlands NP,2017-06,5,2,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,213966,2029,10822,1749,170,439
Badlands NP,2017-07,4,2,0,0,1,0,0,0,0,0,0,0,National Park,Midwest ,SD,263506,2216,11689,1039,158,285
Badlands NP,2017-08,5,3,0,0,1,0,0,0,0,0,0,0,National Park,Midwest ,SD,237125,1938,9910,767,177,738
Badlands NP,2017-09,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,127598,1370,5818,380,96,112
Badlands NP,2017-10,2,2,0,0,1,0,0,0,0,0,0,0,National Park,Midwest ,SD,33426,769,1664,155,35,85
Badlands NP,2017-12,3,3,0,0,1,0,0,0,0,0,0,0,National Park,Midwest ,SD,9737,0,11,4,1,8
Badlands NP,2018-03,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,16616,0,13,29,4,129
Badlands NP,2018-05,6,5,0,0,2,0,0,0,0,0,0,0,National Park,Midwest ,SD,84527,1067,1745,358,139,527
Badlands NP,2018-06,3,2,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,208645,1937,2810,516,158,470
Badlands NP,2018-07,10,6,0,1,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,263863,2163,2958,818,161,652
Badlands NP,2018-08,4,3,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,217350,1965,2881,603,101,526
Badlands NP,2018-09,3,2,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,116826,1517,2505,411,148,338
Badlands NP,2018-10,4,3,0,0,1,0,0,0,0,0,0,0,National Park,Midwest ,SD,33527,601,612,133,30,141
Badlands NP,2018-11,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,16442,0,5,4,2,6
Badlands NP,2019-03,2,1,0,2,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,16517,0,8,7,2,2
Badlands NP,2019-04,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,25083,107,155,56,12,66
Badlands NP,2019-05,6,3,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,71885,813,1306,277,77,408
Badlands NP,2019-06,11,4,0,0,1,0,0,0,0,0,0,2,National Park,Midwest ,SD,201516,1375,4118,755,166,580
Badlands NP,2019-07,13,4,0,0,0,0,0,0,0,0,0,1,National Park,Midwest ,SD,250898,1642,5740,868,221,510
Badlands NP,2019-08,4,2,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,207743,1401,4865,1014,181,456
Badlands NP,2019-09,5,2,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,118262,1003,2707,398,196,328
Badlands NP,2019-10,3,2,0,0,0,0,0,0,0,0,0,0,National Park,Midwest ,SD,37727,751,911,107,67,129
Badlands NP,2019-11,2,2,0,0,1,0,0,0,0,0,0,0,National Park,Midwest ,SD,15450,0,8,5,7,5
Big Bend NP,2008-08,1,1,0,0,0,1,0,0,0,0,0,0,National Park,Intermountain ,TX,14082,3569,114,1289,38,494
Big Bend NP,2009-03,3,3,0,0,0,1,0,0,0,0,0,0,National Park,Intermountain ,TX,47909,4994,1217,6686,4933,4914
Big Bend NP,2009-06,2,2,0,0,0,1,0,0,0,0,0,0,National Park,Intermountain ,TX,24593,3913,83,2441,359,713
Big Bend NP,2009-09,1,1,0,0,0,1,0,0,0,0,0,0,National Park,Intermountain ,TX,21066,4266,646,1612,295,1875
Big Bend NP,2010-05,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,TX,30595,4243,924,3471,1053,1466
Big Bend NP,2010-06,2,1,0,0,0,2,0,0,0,0,0,0,National Park,Intermountain ,TX,13561,4126,373,2927,182,500
Big Bend NP,2010-12,2,1,0,0,0,2,0,0,0,0,0,0,National Park,Intermountain ,TX,26843,3439,597,2676,1683,2622
Big Bend NP,2011-04,1,1,0,0,0,1,0,0,0,0,0,0,National Park,Intermountain ,TX,15444,4526,895,6156,2203,668
Big Bend NP,2011-05,1,1,0,0,0,1,0,0,0,0,0,0,National Park,Intermountain ,TX,39919,3786,223,2172,520,190
Big Bend NP,2011-06,1,1,0,0,0,1,0,0,0,0,0,0,National Park,Intermountain ,TX,21392,2989,144,3214,187,68
Big Bend NP,2011-07,1,1,0,0,0,1,0,0,0,0,0,0,National Park,Intermountain ,TX,15188,3284,72,1206,94,49
Big Bend NP,2012-04,1,1,0,0,0,1,0,0,0,0,0,0,National Park,Intermountain ,TX,27375,4375,974,4918,1925,950
Big Bend NP,2012-05,3,1,0,0,0,3,0,0,0,0,0,0,National Park,Intermountain ,TX,37775,3735,373,2641,418,541
Big Bend NP,2012-06,1,1,0,0,0,1,0,0,0,0,0,0,National Park,Intermountain ,TX,19330,2758,245,1900,180,506
Big Bend NP,2013-01,1,1,0,0,0,0,0,0,0,0,1,0,National Park,Intermountain ,TX,22986,3931,1090,3923,2902,1801
Big Bend NP,2013-02,4,3,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,TX,46573,3774,1099,2500,5056,1389
Big Bend NP,2013-05,3,3,0,0,0,2,0,0,0,0,0,0,National Park,Intermountain ,TX,39578,4091,773,3301,1168,872
Big Bend NP,2013-07,3,2,0,0,0,1,0,0,0,0,0,0,National Park,Intermountain ,TX,13801,3052,292,1863,1255,579
Big Bend NP,2013-08,3,1,0,0,0,3,0,0,0,0,0,0,National Park,Intermountain ,TX,13856,3003,95,2016,153,861
Big Bend NP,2013-09,3,3,0,0,0,1,0,0,0,0,1,0,National Park,Intermountain ,TX,14020,2642,190,1779,276,528
Big Bend NP,2013-10,8,7,0,0,0,1,0,0,0,1,0,0,National Park,Intermountain ,TX,30835,1618,168,1280,385,526
Big Bend NP,2013-11,14,11,0,0,0,2,0,0,0,1,0,0,National Park,Intermountain ,TX,22710,4230,846,3735,1322,3230
Big Bend NP,2013-12,9,2,0,0,0,8,0,0,0,0,0,0,National Park,Intermountain ,TX,22310,3506,862,3482,1930,3069
Big Bend NP,2014-01,5,4,0,0,0,1,0,0,0,0,1,2,National Park,Intermountain ,TX,28410,4378,1328,4623,3141,2787
Big Bend NP,2014-02,7,4,0,0,0,2,0,0,0,0,0,0,National Park,Intermountain ,TX,24159,3908,1208,2401,4309,2399
Big Bend NP,2014-03,7,3,0,0,0,3,0,0,0,0,1,0,National Park,Intermountain ,TX,53839,4658,1399,7214,4603,5291
Big Bend NP,2014-04,6,6,0,0,0,1,0,0,0,0,0,0,National Park,Intermountain ,TX,38574,4448,1406,6613,3918,1795
Big Bend NP,2014-05,3,3,0,0,0,1,0,0,0,0,0,0,National Park,Intermountain ,TX,23653,4184,799,4024,830,1199
Big Bend NP,2014-07,2,1,0,0,0,2,0,0,0,0,0,0,National Park,Intermountain ,TX,14359,3222,235,2079,178,638
Big Bend NP,2014-08,10,8,0,0,0,0,0,0,0,0,1,0,National Park,Intermountain ,TX,16246,2875,169,2092,162,729
Big Bend NP,2014-09,5,4,0,0,0,2,0,0,0,0,0,0,National Park,Intermountain ,TX,22475,2777,184,1834,206,589
Big Bend NP,2014-10,3,2,0,0,0,2,0,0,0,0,0,0,National Park,Intermountain ,TX,29882,4119,766,4130,722,2095
Big Bend NP,2014-12,7,5,0,0,0,0,0,0,0,0,0,2,National Park,Intermountain ,TX,21373,3728,945,4533,1888,3667
Big Bend NP,2015-02,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,TX,39199,4181,1207,3116,5156,2184
Big Bend NP,2015-03,1,1,0,0,0,0,0,0,0,0,1,0,National Park,Intermountain ,TX,68292,4648,1442,6632,3738,8606
Big Bend NP,2015-04,1,1,0,0,0,1,0,0,0,0,0,0,National Park,Intermountain ,TX,43927,4500,1395,8278,4555,2960
Big Bend NP,2015-05,5,4,0,0,0,2,0,0,0,0,1,0,National Park,Intermountain ,TX,30707,4336,340,5373,1032,2185
Big Bend NP,2015-06,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,TX,16697,4523,455,3896,441,886
Big Bend NP,2015-07,1,1,0,0,0,1,0,0,0,0,0,0,National Park,Intermountain ,TX,22887,4215,353,3175,222,805
Big Bend NP,2015-10,3,3,0,0,0,1,0,0,0,0,0,0,National Park,Intermountain ,TX,23237,4121,886,4421,984,2624
Big Bend NP,2015-11,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,TX,42687,4318,1149,6620,2623,3730
Big Bend NP,2015-12,2,1,0,0,0,2,0,0,0,0,0,0,National Park,Intermountain ,TX,29577,4436,898,1871,2406,4552
Big Bend NP,2016-03,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,TX,54642,5040,1613,11453,4891,10241
Big Bend NP,2016-04,3,2,0,0,0,1,0,0,0,0,0,0,National Park,Intermountain ,TX,37280,4147,1427,8879,3786,3282
Big Bend NP,2016-05,4,3,0,0,0,2,0,0,0,0,1,0,National Park,Intermountain ,TX,40935,4317,1227,5587,838,2409
Big Bend NP,2016-06,4,4,0,0,0,1,0,0,0,0,1,0,National Park,Intermountain ,TX,18630,4059,631,3824,301,1755
Big Bend NP,2016-08,10,4,0,1,0,7,0,0,0,0,0,0,National Park,Intermountain ,TX,16144,3226,180,2417,269,751
Big Bend NP,2016-09,3,1,0,0,0,3,0,0,0,0,0,0,National Park,Intermountain ,TX,18406,3840,517,1306,319,1805
Big Bend NP,2016-10,4,2,0,0,0,4,0,0,0,0,0,0,National Park,Intermountain ,TX,26806,4321,1164,2350,637,2918
Big Bend NP,2016-11,2,2,0,0,0,2,0,0,0,0,0,0,National Park,Intermountain ,TX,45443,4580,1425,8399,2945,4428
Big Bend NP,2016-12,4,4,0,0,0,0,0,0,0,0,1,0,National Park,Intermountain ,TX,32947,2072,578,7025,3059,5668
Big Bend NP,2017-01,2,1,0,0,0,2,0,0,0,0,0,0,National Park,Intermountain ,TX,35105,2095,668,6785,6226,4717
Big Bend NP,2017-02,1,1,0,0,0,1,0,0,0,0,0,0,National Park,Intermountain ,TX,41670,1965,638,5481,7268,4051
Big Bend NP,2017-03,2,2,0,0,0,1,0,0,0,0,1,0,National Park,Intermountain ,TX,74735,4946,1671,9325,6005,10548
Big Bend NP,2017-04,5,5,0,0,0,1,0,1,0,0,1,1,National Park,Intermountain ,TX,49609,4184,1391,7732,3511,3351
Big Bend NP,2017-05,7,6,0,0,0,2,0,0,0,0,1,0,National Park,Intermountain ,TX,37045,3999,344,5620,810,2073
Big Bend NP,2017-06,2,1,0,0,0,2,0,0,0,0,0,0,National Park,Intermountain ,TX,23500,4281,114,2789,401,984
Big Bend NP,2017-07,2,2,0,0,0,1,0,0,0,0,1,0,National Park,Intermountain ,TX,20599,3277,94,2895,868,826
Big Bend NP,2017-10,5,3,0,0,0,4,0,0,0,0,1,0,National Park,Intermountain ,TX,35094,4164,380,4415,648,3807
Big Bend NP,2017-11,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,TX,45739,4512,1419,7992,3474,4896
Big Bend NP,2017-12,1,1,0,0,0,1,0,0,0,0,0,0,National Park,Intermountain ,TX,41064,4606,1352,6817,3584,4735
Big Bend NP,2018-01,5,4,0,0,0,1,0,0,0,0,0,0,National Park,Intermountain ,TX,33434,4449,1420,5045,6263,3402
Big Bend NP,2018-02,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,TX,42670,3959,1368,4646,6901,2806
Big Bend NP,2018-03,1,1,0,0,0,0,0,0,0,0,1,0,National Park,Intermountain ,TX,75897,4941,1572,10088,6157,5883
Big Bend NP,2018-04,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,TX,48454,4039,1451,8089,4925,1917
Big Bend NP,2018-05,3,3,0,0,0,2,0,0,0,0,0,0,National Park,Intermountain ,TX,35993,4411,1187,4635,902,998
Big Bend NP,2018-06,3,2,0,0,0,2,0,0,0,0,0,0,National Park,Intermountain ,TX,20335,3762,518,2682,323,337
Big Bend NP,2018-08,2,2,0,0,0,1,0,0,0,0,0,0,National Park,Intermountain ,TX,16895,2647,276,2239,88,378
Big Bend NP,2018-09,6,4,0,0,0,3,0,0,0,0,1,0,National Park,Intermountain ,TX,21625,3331,703,2359,376,687
Big Bend NP,2018-10,4,4,0,0,0,2,0,0,0,0,0,0,National Park,Intermountain ,TX,35547,4279,1325,4008,655,1646
Big Bend NP,2018-11,2,1,0,0,0,2,0,0,0,0,0,0,National Park,Intermountain ,TX,46998,4440,1379,6238,3091,3597
Big Bend NP,2018-12,2,2,0,0,0,0,0,0,0,0,1,0,National Park,Intermountain ,TX,42827,4727,1434,3638,3216,1761
Big Bend NP,2019-01,2,2,0,0,0,0,0,0,0,0,1,0,National Park,Intermountain ,TX,29318,4440,1379,159,403,422
Big Bend NP,2019-02,3,3,0,0,0,1,0,0,0,0,1,0,National Park,Intermountain ,TX,43129,4068,1222,4304,5172,2587
Big Bend NP,2019-03,5,5,0,0,0,1,0,0,0,0,0,0,National Park,Intermountain ,TX,83826,5193,1543,9319,6184,5987
Big Bend NP,2019-04,10,7,0,0,0,1,0,0,0,0,2,0,National Park,Intermountain ,TX,49312,4180,1271,8628,4572,2317
Big Bend NP,2019-05,7,6,0,0,0,2,0,0,0,0,0,0,National Park,Intermountain ,TX,37411,4586,1185,4672,874,1136
Big Bend NP,2019-06,7,7,0,0,0,1,0,1,0,0,1,0,National Park,Intermountain ,TX,21228,4005,602,3302,347,324
Big Bend NP,2019-07,2,2,0,0,0,1,0,0,0,0,0,0,National Park,Intermountain ,TX,21747,3260,532,2645,239,345
Big Bend NP,2019-08,3,2,0,0,0,2,0,0,0,0,1,0,National Park,Intermountain ,TX,17238,2558,305,2414,316,325
Big Bend NP,2019-09,5,3,0,0,0,4,0,0,0,0,0,0,National Park,Intermountain ,TX,21246,3445,569,2464,539,631
Big Bend NP,2019-10,4,3,0,0,0,3,0,0,0,0,0,0,National Park,Intermountain ,TX,42724,4236,1256,2038,1031,1986
Big Bend NP,2019-11,16,9,0,0,0,6,0,0,0,0,3,1,National Park,Intermountain ,TX,50688,4529,1320,7936,4265,3980
Big Bend NP,2019-12,10,4,0,0,0,0,0,0,0,0,5,2,National Park,Intermountain ,TX,45965,4727,1434,6521,4903,3280
Bryce Canyon NP,2008-07,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,183100,3505,0,5505,10551,201
Bryce Canyon NP,2013-07,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,226736,9195,0,5535,10290,265
Bryce Canyon NP,2013-08,1,1,0,1,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,206853,8814,0,5508,10161,191
Bryce Canyon NP,2015-06,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,305465,7600,0,6600,9453,404
Bryce Canyon NP,2015-07,2,2,0,1,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,265809,9111,0,5238,11586,311
Bryce Canyon NP,2016-05,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,292369,6965,0,5306,7454,638
Bryce Canyon NP,2016-06,2,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,380354,7529,0,6726,12168,545
Bryce Canyon NP,2016-07,2,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,384390,8984,0,4491,11988,312
Bryce Canyon NP,2016-09,4,3,0,0,0,0,0,0,0,0,0,2,National Park,Intermountain ,UT,366702,6583,0,6129,10131,258
Bryce Canyon NP,2016-10,3,3,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,180925,6709,0,5702,3941,248
Bryce Canyon NP,2017-05,3,2,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,330743,6939,0,4814,7262,594
Bryce Canyon NP,2017-06,9,4,0,3,0,0,0,0,0,0,0,2,National Park,Intermountain ,UT,376786,6896,0,5982,10068,527
Bryce Canyon NP,2017-07,3,2,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,416608,8762,0,4212,11355,305
Bryce Canyon NP,2017-08,7,5,0,0,0,0,0,0,0,1,0,1,National Park,Intermountain ,UT,403964,8051,0,4215,11250,186
Bryce Canyon NP,2017-10,2,2,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,243118,5898,0,3182,4140,211
Bryce Canyon NP,2018-03,1,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,95204,2787,0,979,566,130
Bryce Canyon NP,2018-04,3,1,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,185282,5038,0,2066,1942,218
Bryce Canyon NP,2018-05,7,6,0,1,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,340351,6925,0,6679,4968,783
Bryce Canyon NP,2018-06,9,5,0,1,0,0,0,0,0,0,0,3,National Park,Intermountain ,UT,409467,7327,0,8865,3822,522
Bryce Canyon NP,2018-07,4,3,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,430020,8725,0,8355,3165,321
Bryce Canyon NP,2018-08,3,3,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,393821,8181,0,8571,3894,304
Bryce Canyon NP,2018-10,3,2,0,1,0,0,0,0,0,0,0,2,National Park,Intermountain ,UT,227297,4840,0,2741,2851,56
Bryce Canyon NP,2019-04,1,1,0,1,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,207061,5257,0,1188,1522,14
Bryce Canyon NP,2019-05,3,3,0,1,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,327975,6752,0,3110,2782,150
Bryce Canyon NP,2019-06,4,2,0,1,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,398290,7468,0,5109,3681,577
Bryce Canyon NP,2019-07,7,3,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,401970,8750,0,5664,3435,156
Bryce Canyon NP,2019-08,7,3,0,0,0,0,0,0,0,0,0,0,National Park,Intermountain ,UT,383458,8184,0,5652,3450,186
Bryce Canyon NP,2019-09,2,2,0,0,0,0,0,0,0,0,0,1,National Park,Intermountain ,UT,392428,6352,0,4662,4245,184
